,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
422,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",So many people park in the handicap spot outside my work illegally and honestly that’s such a scummy move,2022-06-10 16:40:39+00:00,0,2,16,0
423,991106871552626688,WyomingXC_Track,271,581,Information and updates on Wyoming Track & Field and Cross Country. There is no finish line! #OnWyoming,"Wyoming, OH",Wyoming Middle School Cross Country summer 1-2 mile fun run training starts June 13th 5:30 PM. Meet at the back of WMS near the playground Monday - Thursday. Not a requirement for WMS XC in the fall and open to anyone. Email wmscrosscountry@wyomingcityschools.org for details.,2022-06-10 14:45:04+00:00,0,0,1,0
424,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"It’s Friday. It’s Summer. 

Turn off the divisive political nonsense and go BBQ with you family &amp; friends. 

Starve the DC attention mongers. 

#America",2022-06-10 13:01:13+00:00,0,0,2,0
425,1432966081669472256,Jayy_Crypt0,2106,59692,"AppleTech Married BusinessOwning Father teaching the world to make money online flipping Pallets,Phones,NFTS etc. BUSINESS PAGE: @OrtensBoutique #bitcoin 🇹🇭",Warehouse 909🛫 850🛩 616,"I always say “no pain, no gain.” Nothing worth it comes easy.",2022-06-10 12:57:14+00:00,0,0,0,0
426,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Always watch the timing of hearings in Washington. They are directly correlated to negative polling &amp; budget concerns. 

This is how you know it’s scripted.",2022-06-10 12:42:01+00:00,0,0,1,0
427,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"If the #January6thHearings evidence was overwhelming, you wouldn’t need a marketing campaign. 

This is just another choreographed political fundraiser - and the American taxpayers are footing the bill.",2022-06-10 12:04:47+00:00,0,0,0,0
428,751246906832060416,thedavidi57,143,1437,Marinate it,"Wyoming, MI",It’s not Pride month until your favorite hockey teams post a Pride photo and some middle aged white guy comments “jUsT stIcK tO hOCkeY fOr GoD’s SAkE”,2022-06-10 11:52:40+00:00,0,3,8,0
429,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Pro-Tp: If you think America is a terrible, racist, misogynistic place to live: 

A) Turn off your TV.
B) Visit with your neighbors.

We are being played by the media; we all want the same things - but are being ‘told’ we don’t. 

#America",2022-06-10 11:32:27+00:00,1,1,3,0
430,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"If the Dems are relying on #January6thHearings to turn the tide in November of ‘22 and ‘24, it’s going to an absolute red wave.

Independents like me need policy to champion, not theater for the ugly.",2022-06-10 11:23:46+00:00,0,0,0,0
431,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,"So I take it Darwin Nunez is asthmatic, right? #Nunez #darwinnunez",2022-06-10 08:57:53+00:00,0,1,3,0
432,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My body so sore don’t make no sense,2022-06-10 05:22:00+00:00,0,0,0,0
433,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"The good news is, by Monday no one will care about the #January6thHearings

News cycles flip every four days. 

Onto the next.",2022-06-10 04:02:42+00:00,1,2,1,0
434,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Every day Americans don’t have time to pour over the #January6thHearings. We’re too busy hustling to earn extra money for rising gas &amp; groceries prices. 

Washington D.C. is simply tone deaf (again).",2022-06-10 03:13:36+00:00,1,0,2,0
435,1307516664712491010,xxBarbieSr,936,3664,"I’m Living On A High👱🏾‍♀️, They Hating On The Low🧘🏾‍♀️ 083021👩‍👧.","Grand Rapids, MI",Slight want that skin to skin again tonight 😩,2022-06-10 02:15:09+00:00,0,0,0,0
436,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,It been feeling like the weekend all week lol,2022-06-10 01:37:07+00:00,0,0,0,0
437,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","Our 4yo, who only allows me to use the restroom in privacy if she is in fact asleep, just shut the door to the restroom declaring, “I need privacy!” So… she’s learning?  #kids #parenting",2022-06-09 22:55:58+00:00,0,0,3,0
438,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Man I want a burrito from Julian’s but don’t feel like moving 🌚,2022-06-09 22:45:05+00:00,0,0,0,0
439,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I been sleep off n on all fucking day,2022-06-09 21:52:26+00:00,0,0,0,0
440,18601757,intelboy,22,3019,,"Sheridan,Wy",#RestoreJoJo. You have done a great deserves to your brand being #twittercansuckit she does so much good in rational thinking and possess a mind of balance.,2022-06-09 20:04:07+00:00,0,0,0,0
441,18601757,intelboy,22,3019,,"Sheridan,Wy","Okay, #RyanKelley it is quite the near past history it seems that a majority of Republican senators and hopefuls are being either arrested, or indicted by the law. I have yet to see or hear of Democrat do or done the same... I could be wrong, or right",2022-06-09 19:48:05+00:00,0,0,0,0
442,1317617554446290948,LanonnaN,2,44,there's only one of me,,We are being slaughtered like sheep. It is not safe for people thT look like me.Big mama was right we living in our last days!! #JUSTICEFORPATRICKLYOYA,2022-06-09 19:35:41+00:00,0,1,1,0
443,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Michigan about to be the first school to have a former QB join the PGA Tour,2022-06-09 18:51:13+00:00,5,5,125,2
444,1292180137707024387,LauraPaparazzi,129,959,"Sometimes it takes balls to be a women. You like to laugh? follow Laura Rocks Jewelry
on poshmark https://t.co/Qx7pmBfeR6 and Google 🤘I no longer sell paparazzi!",West Michigan,Make an offer,2022-06-09 18:45:53+00:00,0,0,1,0
445,792588176,ugotbri,321,13106,wildland firefighter & arborist with a passion for spaghetti | she/her | BLM,Some stupid fucking tree,Not the feds of the town we’re in  shooting a bunch of ground squirrels right where we are camping out for training and leaving all of there corpses  littered around our tents,2022-06-09 18:37:24+00:00,0,2,1,0
446,934863513629081600,HexorMarhetbar,2023,3176,"James - Co-Founder of Hexterminators Entertainment. Content Creator on @Youtube & @Twitch, Disabled Veteran.

business emails: hexormarhetbar@gmail.com","Washington, USA","Vod is on twitch. Watch near the end for the eruption.

I'll be going back live shortly. Took a break to put equipment back on truck and walk around the boardwalk..

Going to be driving around Yellowstone again today.  

Will have a few areas that cause disruptions.",2022-06-09 15:49:25+00:00,1,1,5,0
447,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"When I wear Jordan’s I feel outta place, ima Yeezys typa girl lol",2022-06-09 14:19:42+00:00,1,0,0,0
448,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Apple car play will get you caught up so bad 😂,2022-06-09 07:09:15+00:00,0,0,0,0
449,1527826465,WyoBio,791,1408,"Fostering the understanding, appreciation and conservation of biological diversity through innovative research, education, and outreach.","Laramie, WY","For each plant, there’s a photo, description, along with soil, water and sun requirements! 

What are you planting this year?",2022-06-09 03:30:18+00:00,0,0,0,0
450,1527826465,WyoBio,791,1408,"Fostering the understanding, appreciation and conservation of biological diversity through innovative research, education, and outreach.","Laramie, WY",This is the time of the year when our fingers are itching to get in the dirt and when seed packets are singing our names. It's gardening season!…,2022-06-09 03:30:16+00:00,0,1,2,0
451,203781381,preettyasapeach,706,30014,"🍑 nice, but not nice.",,"My neph every-time I’m about to leave his house “But, but just stay here” 🥺😩❤️ my hearttttttt",2022-06-09 01:35:53+00:00,0,0,1,0
452,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Ion got shit to wear I’m sick asfff,2022-06-09 01:31:32+00:00,0,0,0,0
453,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Keep my shit red or dye it black?,2022-06-09 01:29:29+00:00,0,0,0,0
454,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im so pretty,2022-06-09 01:26:15+00:00,0,0,0,0
455,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,"i just heard my aunt say, while on the phone with my mom; “if i hear another goddamn thing about pride month, i’m just gonna slit my wrists…”",2022-06-09 00:35:41+00:00,0,1,8,0
456,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,"I can feel it coming in the air tonight, Oh Lord😎",2022-06-08 23:56:46+00:00,0,0,0,0
457,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Ironically, Joe and Jill thought everyone would love them. 

#BidensAmerica",2022-06-08 22:44:51+00:00,0,0,0,0
458,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,Media outlets can spew whatever lies &amp; alibis they want about the economy - every American that pays for gas / groceries knows that this inflation is intentionally self-inflicted.,2022-06-08 21:47:17+00:00,0,1,0,0
459,1325793458,vicfoster44,490,5683,northeastern grad. neuroscience researcher. college is a pyramid scheme. opinions are my own and not the views of my (future) employer.,"San Mateo, CA",I feel slightly bad for Kanye bc ik feet Davidson would be SUCH a fun stepdad lmao,2022-06-08 20:46:15+00:00,0,0,2,0
460,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I need a peace of mind,2022-06-08 20:14:39+00:00,0,0,0,0
461,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,About to start doing on daily walks,2022-06-08 20:14:16+00:00,0,0,0,0
462,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Yawppp I’m bouta get those orange yeezy slides now 😭😭 orange look good on my skin,2022-06-08 19:24:01+00:00,0,0,0,0
463,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Hell nah these late nights gotta end, these bags big asfff",2022-06-08 17:24:44+00:00,0,0,0,0
464,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Cedric and Jordan my cousins but more like my big brothers 💯,2022-06-08 16:59:38+00:00,0,0,0,0
465,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Saudi need to tell her friend to stay out my dms, ion want em😭",2022-06-08 16:56:53+00:00,0,0,0,0
466,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",Fuck resellers fucking bums 😭,2022-06-08 16:56:02+00:00,1,0,0,0
467,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Everytime I try to take a nap, my phone slaps 🙄",2022-06-08 16:51:27+00:00,0,0,0,0
468,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Idk if I wanna come chill or cute asf tonight,2022-06-08 16:02:54+00:00,0,1,0,0
469,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Man just cause you my cousin bitch don’t mean you gotta be cool with me, I’m not you Shìt he be doing 😂",2022-06-08 14:21:19+00:00,0,0,1,0
470,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Ion even know why 30 yr olds b tynna talk to me, I would never my mama in her 30s 😂😂😂😂",2022-06-08 14:15:23+00:00,1,0,1,0
471,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I gotta throw up so bad Wtf,2022-06-08 14:14:11+00:00,0,0,0,0
472,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Make sure you doing better and LOOK better than me before you ever hop on tip bc you abouta be so many ugly ass bitches,2022-06-08 14:10:26+00:00,0,0,0,0
473,20021770,Kash_Shaikh,18886,42419,"President & CMO, United International Baseball League (UIBL); Founder & Chairman BSB, BSB Sports & Besomebody, Inc. | #Inc5000 | #Fast55 | #E360 🙏⚾️","Cincinnati, OH // Houston, TX","Folks don’t even have common courtesy these days, let alone an ounce of professionalism. We’ve been dealing with dozens of contractors due to a house remodel, and I travel quite a bit for work, and I’ve seen bad attitudes and rude behavior everywhere.",2022-06-08 12:23:48+00:00,1,1,1,0
474,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Hell nah the liquor bc giving me bad ass headaches,2022-06-08 11:32:31+00:00,0,0,0,0
475,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Y’all don’t know how bad I held my throw up down tonight, couldn’t go out Pusey around gang 😂",2022-06-08 06:59:10+00:00,0,0,4,0
476,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I want all the hurt n pain to be over with,2022-06-08 06:54:04+00:00,0,0,0,0
477,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I just want to fall off the face of the earth,2022-06-08 06:46:40+00:00,0,0,0,0
478,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Gotta stop mixing my Monaco’s with hard liquor,2022-06-08 06:38:12+00:00,0,0,0,0
479,4651500381,be_nice_pleaze,236,656,UIUC,"Champaign, IL",going on backpacking trips where i tell myself the whole time i will never touch another cig then immediately smoking a cig after one beer will be the death of me,2022-06-08 05:27:42+00:00,0,0,7,0
480,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Tequila gets me activated so bad,2022-06-08 04:52:26+00:00,0,0,0,0
481,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,A bitch know not to say shit directly to me,2022-06-08 04:27:58+00:00,0,0,0,0
482,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Can’t make me mad over no nigga that be begging for money,2022-06-08 04:00:46+00:00,0,0,0,0
483,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,thinking abt this dream i had where i was in a very sweet relationship and the sun was shining everywhere and they stood up for me but also it was w one of my mutuals so if i ever need defending at least one of yall shouldnt disappoint me,2022-06-08 03:04:27+00:00,0,1,9,0
484,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,also a bison got really close to me while i was smoking and was about a foot away from possibly being gored so thats nice,2022-06-08 01:01:52+00:00,0,1,5,1
485,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,"turned in my keys to my boss and she said i was a disappointment and let everyone down bc i was quitting… for my health bc i literally wasnt able to work for 80% of the time ive been at the park and letting everyone down that way

dont fucking remind me",2022-06-08 01:00:49+00:00,0,4,13,0
486,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,There’s a thing on bumble called bumble BFF! Where you can make friends! I swear TikTok be teaching me new things everyday.,2022-06-07 22:19:53+00:00,0,0,0,0
487,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Man what, I go on vacation next month I’m excited",2022-06-07 22:17:10+00:00,0,1,0,0
488,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan","I laugh reading tweets of the complains about players losing their deck for this sunday. You accept the risk when you play the busted deck in any format, it's why I know better to purchase Ragavan for modern 😅",2022-06-07 16:46:43+00:00,0,1,7,0
489,1304080379670822913,NRCycling,72,1502,Cyclist•Trek Bikes•Trek-Segafredo•Sports Fan•Packers•Braves•Stars•Pacers•Cincinnati is my favorite sports town•Michigan State and Virginia,"North Byron, MI",Never thought I’d say that Wout celebrated too soon..  😳 #Dauphine,2022-06-07 15:29:01+00:00,0,0,0,0
490,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I’m good on all niggas, I rather be alone!!!",2022-06-07 07:35:09+00:00,0,0,0,1
491,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,One of my brothers need to have a daughter asap,2022-06-07 07:32:44+00:00,0,0,0,0
492,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",I feel like it needs to be Tampa and Colorado in the final,2022-06-07 03:15:04+00:00,0,1,2,0
493,458897999,JBergers23,409,2715,"Sports junkie, Go Green , blue flame club for life. Bergers Bunch 10-10-2020.","Wyoming, MI",You go to the box and you feel shame.,2022-06-07 02:41:00+00:00,0,0,1,0
494,805865380673679360,BrokawTim,1029,13819,"Retired Proud BOOMER ...former Texan
 I believe in Democratic values yet Independant. Wind power!!!!!  🚫DM's  #Independant  YES wind generators ! #BlueCrew","Wyoming, USA","I have always lived my life very frugal... cook my meals.. and leftovers for days... and adapted to the inflation  .  As you can as well... 
The monetary situation has been here before..  think smart.. thing frugal... think USA will survive.. ALL Citizens..all races. All beliefs",2022-06-07 02:31:08+00:00,0,0,0,0
495,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","I went to grab one of my “house” sweaters - oversized, long, open front sweaters tonight and my daughter nearly cried “I want sweaters like that mommy.”  Like obviously I’ll buy you a few bc you really get the snuggle vibe. It’s the best vibe. I love this age 💗 #four",2022-06-07 02:29:06+00:00,0,0,2,0
496,1497433264235192320,SolarisRazi,430,356,A Saga: 🫶🏾 ♐️🇯🇲 🏳️‍🌈,Texas,It’s in my moment of silence that I’ve conveyed the most expression. Abandon the assumption that my stillness is just that. You just have to look. See the chaos. Then tell me who should be scared.,2022-06-07 01:05:36+00:00,0,0,1,0
497,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",As a non Bruins fan this makes no sense to me at all. Someone talk to me,2022-06-06 23:07:29+00:00,0,2,4,0
498,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","Death, taxes, bad calls for Michigan against Louisville",2022-06-06 20:39:23+00:00,10,0,187,1
499,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",That is absurd… what’s the point of review man,2022-06-06 20:38:16+00:00,2,2,40,0
500,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Holy crap we just got so lucky,2022-06-06 20:34:23+00:00,0,1,5,0
501,2337526420,conway__vinny,2376,35917,fly high Diend 🕊 | orioles ravens capitals and Alabama |,"Tuscaloosa, AL",Babe I know rent is due but I need this new 56 degree so I can shoot a 97 instead of a 99,2022-06-06 20:21:05+00:00,0,1,6,0
502,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","Could we get a Michigan network kinda like Texas has with Longhorn network?

I feel like Michigan has a big enough fanbase and it would be cool to watch sports other than football and basketball consistently",2022-06-06 20:03:53+00:00,12,14,254,1
503,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Didn’t think of the injury risk nvm. Just juice the balls again,2022-06-06 20:01:37+00:00,0,1,8,0
504,328017437,MGastorf,6456,62464,I am still trying to figure out who I am,"Oklahoma, USA","Oh fuck, I am feeling the altitude. If I die please know I was happy and on vacation",2022-06-06 19:57:09+00:00,0,1,26,0
505,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",This team is SCORCHING hot right now!,2022-06-06 19:43:15+00:00,0,1,15,0
506,137089082,corydtweets,929,149679,"hockey and baseball - Dallas Stars #TexasHockey 🏒, Texas Rangers #StraightUpTX ⚾️ Chelsea FC ⚽️ F1 🏎 #scodux 🦆🏈",Dallas / Fort Worth ,Love my job but we’re fighting the wind today so we’re not having too much fun.,2022-06-06 19:08:54+00:00,0,0,1,0
507,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,Like why can’t I have friends who genuinely care about me and understand my health issues.,2022-06-06 18:35:30+00:00,0,0,0,0
508,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,"When you find out people don’t like you anymore, when you’ve been nothing but nice and caring toward them.  It hurts. 😞💔",2022-06-06 18:25:22+00:00,0,0,0,0
509,108696330,tmj_KAL_HRTA,124,947,"Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!","Kalamazoo, MI","Click the link in our bio to see currently open Hospitality jobs like ""Manager"" at Panera Bread in Wyoming, MI. #parttime #Restaurant",2022-06-06 18:19:06+00:00,0,0,0,0
510,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",I think it’s time to pull the pitcher,2022-06-06 16:41:10+00:00,0,3,11,0
511,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",This is gonna be like a 12-10 game isn’t it,2022-06-06 16:33:10+00:00,0,3,10,0
512,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Great start boys!!!!,2022-06-06 16:10:25+00:00,0,0,4,0
513,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,"It’s so sad that you can’t trust anyone. Like the people I thought I was close with and had a good relationship….Nope. Talking so much shit about me, my relationship, what I do, treating me different.  Like I can’t. I really fuckin can’t.",2022-06-06 12:57:56+00:00,0,0,0,0
514,2337526420,conway__vinny,2376,35917,fly high Diend 🕊 | orioles ravens capitals and Alabama |,"Tuscaloosa, AL","Due to an influx of new mates this account is now a safe space for British people 

🇺🇸🤝🇬🇧",2022-06-06 12:52:04+00:00,2,4,12,0
515,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan","Ready for #NRGLAN but havent come close to my deck for modern. Pioneer 75 is locked, modern is a toss up. I just want to play Thoughtseize in both formats",2022-06-06 12:05:27+00:00,0,0,1,0
516,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I be wanting to get my hair done but on Saturdays I like to wear a braided ponytail lol,2022-06-06 05:13:59+00:00,0,0,0,0
517,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,when your friend spanks your cars ass ⛽️💦,2022-06-06 03:09:12+00:00,0,0,7,0
518,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",If you bet Celtics today just stop sports betting 🤣 y’all really thought Golden State was gonna lose AT HOME twice in a row?? 🤦🏽‍♂️,2022-06-06 02:31:40+00:00,0,0,1,0
519,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",i really miss Euphoria sundays 😣,2022-06-06 01:48:56+00:00,0,0,3,0
520,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,“You like Mexicans now huh”,2022-06-06 01:37:02+00:00,0,0,0,0
521,20021770,Kash_Shaikh,18886,42419,"President & CMO, United International Baseball League (UIBL); Founder & Chairman BSB, BSB Sports & Besomebody, Inc. | #Inc5000 | #Fast55 | #E360 🙏⚾️","Cincinnati, OH // Houston, TX","This #NBAFinals is shaping up like the old school 1980s showtime shootouts. Fast-paced, pretty and tons of buckets. Love it.",2022-06-06 00:45:04+00:00,0,0,1,0
522,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",Curry about to fuck em up 🤣,2022-06-06 00:42:00+00:00,0,1,0,0
523,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,We need to pull the uno cards out lol,2022-06-06 00:41:56+00:00,0,0,0,0
524,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",People who rev their car engines on residental roads can fuck right off,2022-06-06 00:28:28+00:00,0,1,18,1
525,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My lil brother ass just got his driving privileges taken away for 1 week and he’s sick asfff 😭😭,2022-06-05 23:14:13+00:00,0,0,0,0
526,1503833296064688137,BillWayneAnal,68,654,CEO of Wayne Analytics | Yale Alumnus,"New Haven, CT",Just beat a Ukrainian in Chess.,2022-06-05 22:06:13+00:00,0,1,0,0
