,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,clean_text,label,prob,Suicide Risk Stratification
76,282928786,grimydiva,425,26571,aspiring golf wife,mi,I get genuinely triggered when people try to rush summer away. It’s the only season I don’t want to actively die,2022-06-26 22:40:06+00:00,0,0,0,0,i get genuinely triggered when people try to rush summer away  it s the only season i don t want to actively die,1,0.9963406172522545,High Risk
77,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,Stayed down until time had to grind just to make it here😤❕,2022-06-26 22:22:40+00:00,1,0,2,0,stayed down until time had to grind just to make it here  ,1,0.6002183069243808,Low Risk
78,2499398126,cablebox666,320,32250,movies & seattle sports tweeted about here. born & raised in seattle.,14 day limit,half way thru the season torrens is on a pace to hit zero home runs,2022-06-26 22:21:40+00:00,0,0,1,0,half way thru the season torrens is on a pace to hit zero home runs,0,0.350713733368656,None
79,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I been missing out on all the family events,2022-06-26 22:00:26+00:00,0,0,0,0,i been missing out on all the family events,1,0.7920785017885426,Moderate Risk
80,2252882414,mitchgoad84,629,3396,"Sooner fan, Thunder fan, fan of college football, NFL football and a Dad to 3 beautiful kids.","Pawhuska, OK",It’s time to get ready for OU football.,2022-06-26 21:57:14+00:00,0,0,7,0,it s time to get ready for ou football ,0,0.2629850677578257,None
81,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This nap im about to take is personal,2022-06-26 21:52:37+00:00,0,0,0,0,this nap im about to take is personal,0,0.2349534845522401,None
82,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,"I really been on my sh*t no kizzy, and Thank God for the opportunity everyday 😎🤞🏾‼️",2022-06-26 20:29:21+00:00,0,0,0,0,i really been on my sh t no kizzy  and thank god for the opportunity everyday      ,1,0.7641676334754387,Moderate Risk
83,1329526505999921153,kweenalexsuarez,286,1492,"ahh yes, another social platform to overshare on…",Grand Rapids. MI,"hey, fuck you.",2022-06-26 19:25:23+00:00,0,0,1,0,hey  fuck you ,0,0.12597392374013489,None
84,950948593,I_m_panicking,197,1315,"Cat servant and tea 🫖 enthusiast, moonlighting as philosopher at Cal State Sacramento",,"Day 4. Leaving South Dakota, to Casper, Wyoming. Apple Maps for some reason rerouted me away from 90 on to 85, but not really complaining, the Great Plains is breathtaking (I’m doing daily updates so search team can find us if anything happens lol)",2022-06-26 17:31:29+00:00,0,0,2,0,day    leaving south dakota  to casper  wyoming  apple maps for some reason rerouted me away from    on to     but not really complaining  the great plains is breathtaking  i m doing daily updates so search team can find us if anything happens lol ,0,2.0210791615762437e-09,None
85,1032136902294560768,emilyp2421,106,3710,21 🌸 i’m just here bro,,my dad has started to thank me for calling him 🥹🥹 &lt;3 love that man,2022-06-26 16:42:16+00:00,0,0,1,0,my dad has started to thank me for calling him     lt   love that man,0,0.013813137391934365,None
86,4869546503,denise_ricole,704,7248,"IG:iamricoledenise SC:ricole_denise 📍Miami,Fl✨BossGirl ✨","Miami, FL",I feel sick asf 😭,2022-06-26 15:06:38+00:00,0,0,0,0,i feel sick asf  ,0,0.3585122422462478,None
87,256638646,IceColdLyfe,734,65672,Evolving.,Ville ,Getting mansplained about job hopping  at this hour 🙄,2022-06-26 13:44:20+00:00,0,0,0,0,getting mansplained about job hopping  at this hour  ,1,0.6265777977490954,Low Risk
88,797166722,carsonkunnen,1065,5483,"Follower of Jesus Christ. Publicist @ReadBakerBooks and @RevellBooks, @gvsu alum, @wmprsa membership committee. I enjoy hiking, coffee, and community.","Jenison, MI","“I have been crucified with Christ. It is no longer I who live, but Christ who lives in me. And the life I now live in the flesh I live by faith in the Son of God, who loved me and gave himself for me.”
—Galatians 2:20",2022-06-26 13:12:26+00:00,0,0,0,0, i have been crucified with christ  it is no longer i who live  but christ who lives in me  and the life i now live in the flesh i live by faith in the son of god  who loved me and gave himself for me    galatians     ,1,0.9972806229067446,High Risk
89,18601757,intelboy,22,3019,,"Sheridan,Wy","USA home of the free.... unless you are a pregnant woman because the government now owns your body. And now guns have more rights than women.... Next, women cannot be taught school past 8th grade.",2022-06-26 12:31:56+00:00,0,0,0,0,usa home of the free     unless you are a pregnant woman because the government now owns your body  and now guns have more rights than women     next  women cannot be taught school past  th grade ,0,0.017762466543563664,None
90,717563304219164673,ChippieJoshua,34,598,"Order through Chaos…As Above So Below…Free May Son, Sun of Absent Light, Exposition of Corruption and Deception of Man by Man, That Shot was 1 in a Billion Kids","Dover, DE","Not only that, you sold out with you now hypersexual persona, your double standards when it comes to if a man should protect a woman, pretty much every issue you literally make no logical, or moral sense on nowadays.  You sold out concerts, but you also sold out your soul.",2022-06-26 11:30:56+00:00,0,0,0,0,not only that  you sold out with you now hypersexual persona  your double standards when it comes to if a man should protect a woman  pretty much every issue you literally make no logical  or moral sense on nowadays   you sold out concerts  but you also sold out your soul ,0,0.005996461142255055,None
91,717563304219164673,ChippieJoshua,34,598,"Order through Chaos…As Above So Below…Free May Son, Sun of Absent Light, Exposition of Corruption and Deception of Man by Man, That Shot was 1 in a Billion Kids","Dover, DE","And let me elaborate, it takes a make and a female to create a child 99.9% of the time, rape amounts for less than 5% of all pregnancy…you used to be an icon of decency, you sold out…men have rights too, if you lay down with a man, and he wants a child, just don’t lay down.",2022-06-26 11:28:55+00:00,0,0,0,0,and let me elaborate  it takes a make and a female to create a child       of the time  rape amounts for less than    of all pregnancy you used to be an icon of decency  you sold out men have rights too  if you lay down with a man  and he wants a child  just don t lay down ,0,0.0017659485616409263,None
92,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,Should be breaking somebody daughter back like a Kit Kat 🙃😮‍💨,2022-06-26 09:54:05+00:00,0,0,1,0,should be breaking somebody daughter back like a kit kat     ,0,0.35093201659407836,None
93,1474896524375117828,MicaelaSkyy,36,1251,"Trucker by trade, Creative Director by heart | Lover of ALL things ART","Maryland, USA",I don’t get people.,2022-06-26 06:00:41+00:00,0,0,0,0,i don t get people ,1,0.769962283543228,Moderate Risk
94,1124454815935811586,fairyp0op,75,2350,"(hailey, any pns)(eat my ass)(taurus☀️,cap🌑, sag🌅)",,"how do u say ""spicy""",2022-06-26 04:37:04+00:00,0,0,0,1,how do u say  spicy ,0,0.0007403147220916003,None
95,124869428,Lstad78,1053,23110,Faith//Father//MOTO ‘15 AMRA champ// Ex Washougal Crew #nationalparkgeek #tech #influencer #moto #PA #MH #Dadvocate #FamilyLawReform,"Idaho, USA",Just saw four Grizzly Bears!!!!,2022-06-26 03:31:04+00:00,0,1,3,0,just saw four grizzly bears    ,0,0.13513378707101037,None
96,2252882414,mitchgoad84,629,3396,"Sooner fan, Thunder fan, fan of college football, NFL football and a Dad to 3 beautiful kids.","Pawhuska, OK",Man mistakes after mistakes. They’ll get it worked out for tomorrow’s game and come back ready to play.,2022-06-26 02:19:52+00:00,0,0,2,0,man mistakes after mistakes  they ll get it worked out for tomorrow s game and come back ready to play ,0,0.22769936999667026,None
97,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"For the record, I saw no difference, protests or violence in my Wyoming community the last two days. 

We are too busy working. 

Must be terrible to live in Blue Cities. 

#2A #RoeVWade",2022-06-26 01:32:22+00:00,1,1,6,0,for the record  i saw no difference  protests or violence in my wyoming community the last two days    we are too busy working    must be terrible to live in blue cities      a  roevwade,0,0.001466602326959931,None
98,812670830014504966,12newshoe,2372,53507,I like to share my opinions about things.  I'm not always right and I'm not always wrong.  I'm not highly intelligent but I'm not extremely stupid either! 🤣 ??,The State of Confusion ,Are there any bands that you like every one of their songs?  I personally can't think of any.,2022-06-26 01:19:58+00:00,1,6,3,0,are there any bands that you like every one of their songs   i personally can t think of any ,0,0.008295268105616538,None
99,2252882414,mitchgoad84,629,3396,"Sooner fan, Thunder fan, fan of college football, NFL football and a Dad to 3 beautiful kids.","Pawhuska, OK",Let’s just go ahead and hit that damn grand slam here.,2022-06-26 00:57:49+00:00,0,1,2,0,let s just go ahead and hit that damn grand slam here ,0,0.3177430868047431,None
100,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Quelly Quel lame asf he never want to drink tequila with me,2022-06-26 00:18:20+00:00,0,0,0,0,quelly quel lame asf he never want to drink tequila with me,0,0.06783244868927588,None
101,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"I can only imagine how Planned Parenthood is panicking right now. 

#RoeVsWade",2022-06-26 00:14:43+00:00,0,0,0,0,i can only imagine how planned parenthood is panicking right now     roevswade,1,0.733229330730314,Moderate Risk
102,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Those billions $$$ sent to Ukraine would have been really helpful in funding &amp; developing pregnancy centers for needy young mothers. 

#RoeVsWade",2022-06-26 00:09:48+00:00,0,0,4,0,those billions     sent to ukraine would have been really helpful in funding  amp  developing pregnancy centers for needy young mothers     roevswade,0,0.10785457478820933,None
103,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This fucking boy always start an argument with me every Saturday 🙄,2022-06-26 00:09:05+00:00,0,0,0,0,this fucking boy always start an argument with me every saturday  ,0,0.06437050713801183,None
104,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"I wonder as the sting of the #RoeVsWade decision wears off, if zealots will eventually come to their senses and understand that less Federal control is essential to keeping America alive.",2022-06-25 23:51:23+00:00,1,0,3,0,i wonder as the sting of the  roevswade decision wears off  if zealots will eventually come to their senses and understand that less federal control is essential to keeping america alive ,0,0.404197837486719,None
105,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I just boiled some fabuloso and ts got me dizzy asfff, I will never do that again",2022-06-25 23:45:23+00:00,0,0,0,0,i just boiled some fabuloso and ts got me dizzy asfff  i will never do that again,1,0.832031342657268,Moderate Risk
106,1070745272458842113,LarryFieldsTCG,235,1673,PT Phoenix 2020 | Twitch Streamer | MTG Grinder | FAB Grinder |,"Grand Rapids, Michigan",MTGO testing might be the worse way to get ready for the upcoming RCQ events. The online programs for magic are just so bad equally 😅,2022-06-25 23:20:00+00:00,0,1,3,0,mtgo testing might be the worse way to get ready for the upcoming rcq events  the online programs for magic are just so bad equally  ,0,0.2956072267896101,None
107,1362957823,Supreme_Kev,600,46011,,"Grand Rapids, MI","Call me when what you want , jus don’t call my phone if it ain’t about money 💸",2022-06-25 23:17:59+00:00,0,0,0,0,call me when what you want   jus don t call my phone if it ain t about money  ,0,0.35621417944091355,None
108,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,This really does feel like a battle between good and evil.,2022-06-25 22:39:55+00:00,0,2,13,0,this really does feel like a battle between good and evil ,1,0.8659818391192993,Moderate Risk
109,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"It literally just took $60 to fill my tank up, I am pissed lol",2022-06-25 22:18:17+00:00,0,0,0,0,it literally just took     to fill my tank up  i am pissed lol,0,0.0317358514647281,None
110,1387556653801869318,IamAndreaW,154,271,"Massage Therapist | Animal Massage Therapist | Doula | Esthetician | Your Wellness Bestie………. Poly Blk Chic Captivated by life, showing it here","Cincinnati, OH","I’m Bisexual, I’m married to a man and I’m a mother and can be all of those things. 

Thank you for those who always love and support me no matter what!! I love you all so much!! ❤️❤️ 
Happy pride. 🌈 
Do more of what makes you happy.",2022-06-25 21:57:30+00:00,1,0,4,0,i m bisexual  i m married to a man and i m a mother and can be all of those things    thank you for those who always love and support me no matter what   i love you all so much         happy pride     do more of what makes you happy ,1,0.9478951709141819,High Risk
